instance,target,algorithm,seed,time_sec,hit,best_cost
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,38,0.2963,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,39,0.2620,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,40,0.3455,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,41,0.4888,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,42,0.3380,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,43,0.3188,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,44,0.4750,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,45,0.3147,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,46,0.3777,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,47,0.2432,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,48,0.1709,1,354.00
instance-01.txt,354.0,GA_pop100_mut0.01_gen1000,49,0.2814,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,0,0.0043,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,1,0.0034,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,2,0.0042,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,3,0.0047,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,4,0.0040,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,5,0.0048,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,6,0.0058,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,7,0.0032,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,8,0.0051,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,9,0.0030,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,10,0.0033,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,11,0.0046,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,12,0.0032,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,13,0.0032,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,14,0.0024,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,15,0.0040,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,16,0.0023,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,17,0.0045,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,18,0.0034,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,19,0.0032,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,20,0.0050,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,21,0.0032,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,22,0.0031,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,23,0.0023,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,24,0.0046,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,25,0.0059,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,26,0.0042,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,27,0.0036,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,28,0.0045,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,29,0.0048,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,30,0.0062,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,31,0.0031,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,32,0.0042,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,33,0.0036,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,34,0.0032,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,35,0.0035,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,36,0.0035,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,37,0.0034,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,38,0.0032,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,39,0.0056,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,40,0.0032,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,41,0.0057,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,42,0.0049,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,43,0.0031,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,44,0.0039,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,45,0.0048,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,46,0.0025,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,47,0.0025,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,48,0.0099,1,354.00
instance-01.txt,354.0,GRASP_alpha0.1_sampled_greedy,49,0.0037,1,354.00
instance-01.txt,354.0,TS_t20_i1000,0,0.01640605926513672,1,354.0
instance-01.txt,354.0,TS_t20_i1000,1,0.015377521514892578,1,354.0
instance-01.txt,354.0,TS_t20_i1000,2,0.013033390045166016,1,354.0
instance-01.txt,354.0,TS_t20_i1000,3,0.013302087783813477,1,354.0
instance-01.txt,354.0,TS_t20_i1000,4,0.01351618766784668,1,354.0
instance-01.txt,354.0,TS_t20_i1000,5,0.018416166305541992,1,354.0
instance-01.txt,354.0,TS_t20_i1000,6,0.012891292572021484,1,354.0
instance-01.txt,354.0,TS_t20_i1000,7,0.01301717758178711,1,354.0
instance-01.txt,354.0,TS_t20_i1000,8,0.012415647506713867,1,354.0
instance-01.txt,354.0,TS_t20_i1000,9,0.012585878372192383,1,354.0
instance-01.txt,354.0,TS_t20_i1000,10,0.013067007064819336,1,354.0
instance-01.txt,354.0,TS_t20_i1000,11,0.012463569641113281,1,354.0
instance-01.txt,354.0,TS_t20_i1000,12,0.012217998504638672,1,354.0
instance-01.txt,354.0,TS_t20_i1000,13,0.01743483543395996,1,354.0
instance-01.txt,354.0,TS_t20_i1000,14,0.015634536743164062,1,354.0
instance-01.txt,354.0,TS_t20_i1000,15,0.013098478317260742,1,354.0
instance-01.txt,354.0,TS_t20_i1000,16,0.016880273818969727,1,354.0
instance-01.txt,354.0,TS_t20_i1000,17,0.012940406799316406,1,354.0
instance-01.txt,354.0,TS_t20_i1000,18,0.012567281723022461,1,354.0
instance-01.txt,354.0,TS_t20_i1000,19,0.008267641067504883,1,354.0
instance-01.txt,354.0,TS_t20_i1000,20,0.012592315673828125,1,354.0
instance-01.txt,354.0,TS_t20_i1000,21,0.015109777450561523,1,354.0
instance-01.txt,354.0,TS_t20_i1000,22,0.008622884750366211,1,354.0
instance-01.txt,354.0,TS_t20_i1000,23,0.009024858474731445,1,354.0
instance-01.txt,354.0,TS_t20_i1000,24,0.008222103118896484,1,354.0
instance-01.txt,354.0,TS_t20_i1000,25,0.012650728225708008,1,354.0
instance-01.txt,354.0,TS_t20_i1000,26,0.009175539016723633,1,354.0
instance-01.txt,354.0,TS_t20_i1000,27,0.012732267379760742,1,354.0
instance-01.txt,354.0,TS_t20_i1000,28,0.012530803680419922,1,354.0
instance-01.txt,354.0,TS_t20_i1000,29,0.008171558380126953,1,354.0
instance-01.txt,354.0,TS_t20_i1000,30,0.016305923461914062,1,354.0
instance-01.txt,354.0,TS_t20_i1000,31,0.01305842399597168,1,354.0
instance-01.txt,354.0,TS_t20_i1000,32,0.013154745101928711,1,354.0
instance-01.txt,354.0,TS_t20_i1000,33,0.013499975204467773,1,354.0
instance-01.txt,354.0,TS_t20_i1000,34,0.012441635131835938,1,354.0
instance-01.txt,354.0,TS_t20_i1000,35,0.009110689163208008,1,354.0
instance-01.txt,354.0,TS_t20_i1000,36,0.013687849044799805,1,354.0
instance-01.txt,354.0,TS_t20_i1000,37,0.008594751358032227,1,354.0
instance-01.txt,354.0,TS_t20_i1000,38,0.012505531311035156,1,354.0
instance-01.txt,354.0,TS_t20_i1000,39,0.01294708251953125,1,354.0
instance-01.txt,354.0,TS_t20_i1000,40,0.01382303237915039,1,354.0
instance-01.txt,354.0,TS_t20_i1000,41,0.013141155242919922,1,354.0
instance-01.txt,354.0,TS_t20_i1000,42,0.013686180114746094,1,354.0
instance-01.txt,354.0,TS_t20_i1000,43,0.014802932739257812,1,354.0
instance-01.txt,354.0,TS_t20_i1000,44,0.016152381896972656,1,354.0
instance-01.txt,354.0,TS_t20_i1000,45,0.010607481002807617,1,354.0
instance-01.txt,354.0,TS_t20_i1000,46,0.009090185165405273,1,354.0
instance-01.txt,354.0,TS_t20_i1000,47,0.014992952346801758,1,354.0
instance-01.txt,354.0,TS_t20_i1000,48,0.009018182754516602,1,354.0
instance-01.txt,354.0,TS_t20_i1000,49,0.013155698776245117,1,354.0
